sample_id,target_label,route_id,route_name,target_station_name,target_station_seq,veh_id,plate_no,before_collected_at,after_collected_at,kst_date,kst_minute_of_day,day_of_week,is_weekend,direction_code,before_station_seq,after_station_seq,remaining_stops,before_remain_seat_count,target_remain_seat_count,seat_delta,is_low_seat,is_zero_seat
SF-000437,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-05-29T23:31:02.159Z,2026-05-29T23:32:02.211Z,2026-05-30,511,6,1,0,4,5,1,22,17,5,0,0
SF-000438,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-05-30T03:37:14.751Z,2026-05-30T03:39:14.859Z,2026-05-30,757,6,1,0,4,5,1,10,6,4,1,0
SF-000439,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-05-30T07:45:27.603Z,2026-05-30T07:47:27.663Z,2026-05-30,1005,6,1,0,4,5,1,35,29,6,0,0
SF-000440,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-05-30T12:09:41.135Z,2026-05-30T12:10:41.191Z,2026-05-30,1269,6,1,0,4,5,1,36,36,0,0,0
SF-000441,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-05-31T22:25:22.738Z,2026-05-31T22:27:22.847Z,2026-06-01,445,1,0,0,4,5,1,27,18,9,0,0
SF-000442,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-06-01T02:34:35.212Z,2026-06-01T02:35:35.263Z,2026-06-01,694,1,0,0,4,5,1,34,31,3,0,0
SF-000443,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-06-01T10:53:00.088Z,2026-06-01T10:54:00.145Z,2026-06-01,1193,1,0,0,4,5,1,39,39,0,0,0
SF-000444,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-06-01T20:49:29.818Z,2026-06-01T20:50:29.874Z,2026-06-02,349,2,0,0,4,5,1,29,26,3,0,0
SF-000445,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-06-02T00:18:40.195Z,2026-06-02T00:20:40.298Z,2026-06-02,558,2,0,0,4,5,1,16,5,11,1,0
SF-000446,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001245,경기76아4811,2026-06-02T04:49:53.182Z,2026-06-02T04:50:53.235Z,2026-06-02,829,2,0,0,4,5,1,37,34,3,0,0
SF-000447,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-28T07:46:12.727Z,2026-05-28T07:47:12.775Z,2026-05-28,1006,4,0,0,4,5,1,35,37,-2,0,0
SF-000448,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-28T12:03:07.631Z,2026-05-28T12:04:07.680Z,2026-05-28,1263,4,0,0,4,5,1,44,44,0,0,0
SF-000449,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-28T21:34:02.683Z,2026-05-28T21:35:32.755Z,2026-05-29,394,5,0,0,4,5,1,18,8,10,1,0
SF-000450,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-29T09:22:19.067Z,2026-05-29T09:23:19.123Z,2026-05-29,1102,5,0,0,4,5,1,36,35,1,0,0
SF-000451,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-29T14:10:34.047Z,2026-05-29T14:11:34.103Z,2026-05-29,1390,5,0,0,4,5,1,37,37,0,0,0
SF-000452,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-29T22:09:58.131Z,2026-05-29T22:11:58.231Z,2026-05-30,429,6,1,0,4,5,1,30,19,11,0,0
SF-000453,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-30T01:57:09.659Z,2026-05-30T01:58:09.709Z,2026-05-30,657,6,1,0,4,5,1,0,0,0,1,1
SF-000454,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-30T06:07:22.449Z,2026-05-30T06:09:22.560Z,2026-05-30,907,6,1,0,4,5,1,27,22,5,0,0
SF-000455,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-30T22:50:12.075Z,2026-05-30T22:52:12.187Z,2026-05-31,470,0,1,0,4,5,1,34,28,6,0,0
SF-000456,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-31T03:18:25.555Z,2026-05-31T03:20:25.654Z,2026-05-31,738,0,1,0,4,5,1,11,0,11,1,1
SF-000457,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-31T07:42:38.323Z,2026-05-31T07:43:38.371Z,2026-05-31,1002,0,1,0,4,5,1,39,37,2,0,0
SF-000458,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-31T11:51:50.864Z,2026-05-31T11:52:50.902Z,2026-05-31,1251,0,1,0,4,5,1,37,34,3,0,0
SF-000459,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-31T20:09:16.039Z,2026-05-31T20:11:16.131Z,2026-06-01,309,1,0,0,4,5,1,23,18,5,0,0
SF-000460,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-05-31T23:31:26.062Z,2026-05-31T23:32:26.116Z,2026-06-01,511,1,0,0,4,5,1,33,25,8,0,0
SF-000461,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-06-01T04:02:39.607Z,2026-06-01T04:03:39.663Z,2026-06-01,782,1,0,0,4,5,1,33,29,4,0,0
SF-000462,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-06-01T12:32:04.987Z,2026-06-01T12:33:05.030Z,2026-06-01,1292,1,0,0,4,5,1,42,42,0,0,0
SF-000463,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-06-01T22:06:33.759Z,2026-06-01T22:08:33.867Z,2026-06-02,426,2,0,0,4,5,1,19,9,10,1,0
SF-000464,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-06-02T01:57:44.943Z,2026-06-02T01:58:44.999Z,2026-06-02,657,2,0,0,4,5,1,24,22,2,0,0
SF-000465,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233001247,경기76아4813,2026-06-02T06:21:57.787Z,2026-06-02T06:22:57.839Z,2026-06-02,921,2,0,0,4,5,1,32,30,2,0,0
SF-000466,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-28T07:31:42.041Z,2026-05-28T07:32:12.067Z,2026-05-28,991,4,0,0,4,5,1,65,65,0,0,0
SF-000467,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-28T11:40:53.567Z,2026-05-28T11:41:23.591Z,2026-05-28,1240,4,0,0,4,5,1,70,70,0,0,0
SF-000468,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-28T22:10:34.388Z,2026-05-28T22:12:04.453Z,2026-05-29,430,5,0,0,4,5,1,60,52,8,0,0
SF-000469,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-29T06:40:10.611Z,2026-05-29T06:41:10.661Z,2026-05-29,940,5,0,0,4,5,1,58,59,-1,0,0
SF-000470,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-30T00:15:04.359Z,2026-05-30T00:17:04.471Z,2026-05-30,555,6,1,0,4,5,1,36,25,11,0,0
SF-000471,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-30T09:02:31.323Z,2026-05-30T09:04:31.431Z,2026-05-30,1082,6,1,0,4,5,1,68,65,3,0,0
SF-000472,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-31T00:33:17.243Z,2026-05-31T00:35:17.355Z,2026-05-31,573,0,1,0,4,5,1,22,11,11,0,0
SF-000473,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-31T09:17:43.037Z,2026-05-31T09:18:43.089Z,2026-05-31,1097,0,1,0,4,5,1,60,59,1,0,0
SF-000474,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-31T13:33:55.912Z,2026-05-31T13:34:55.967Z,2026-05-31,1353,0,1,0,4,5,1,68,68,0,0,0
SF-000475,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-05-31T22:18:22.388Z,2026-05-31T22:20:22.494Z,2026-06-01,438,1,0,0,4,5,1,58,40,18,0,0
SF-000476,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-06-01T22:10:33.975Z,2026-06-01T22:12:34.083Z,2026-06-02,430,2,0,0,4,5,1,56,49,7,0,0
SF-000477,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,233010414,경기76아1595,2026-06-02T06:39:58.703Z,2026-06-02T06:40:58.759Z,2026-06-02,939,2,0,0,4,5,1,65,65,0,0,0
SF-000478,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000039,경기77바1049,2026-05-28T07:17:11.383Z,2026-05-28T07:18:11.432Z,2026-05-28,977,4,0,0,4,5,1,33,31,2,0,0
SF-000479,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000039,경기77바1049,2026-05-28T11:14:52.363Z,2026-05-28T11:15:52.412Z,2026-05-28,1214,4,0,0,4,5,1,43,43,0,0,0
SF-000480,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000039,경기77바1049,2026-05-28T20:31:29.767Z,2026-05-28T20:32:29.815Z,2026-05-29,331,5,0,0,4,5,1,17,11,6,0,0
SF-000481,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000039,경기77바1049,2026-05-29T08:15:15.623Z,2026-05-29T08:17:15.731Z,2026-05-29,1035,5,0,0,4,5,1,34,34,0,0,0
SF-000482,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000039,경기77바1049,2026-05-29T12:57:30.207Z,2026-05-29T12:58:30.259Z,2026-05-29,1317,5,0,0,4,5,1,42,42,0,0,0
SF-000483,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000039,경기77바1049,2026-05-31T22:43:23.595Z,2026-05-31T22:45:23.691Z,2026-06-01,463,1,0,0,4,5,1,25,15,10,0,0
SF-000484,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000039,경기77바1049,2026-06-01T11:15:01.135Z,2026-06-01T11:16:01.190Z,2026-06-01,1215,1,0,0,4,5,1,42,42,0,0,0
SF-000485,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000039,경기77바1049,2026-06-01T22:18:34.358Z,2026-06-01T22:19:34.414Z,2026-06-02,438,2,0,0,4,5,1,22,15,7,0,0
SF-000486,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000036,경기77바1043,2026-05-28T07:02:10.664Z,2026-05-28T07:02:40.689Z,2026-05-28,962,4,0,0,4,5,1,38,37,1,0,0
SF-000487,m4137-dongtan-to-seoul-05-hansinthehue,234001622,M4137,한신더휴,5,234000036,경기77바1043,2026-05-28T10:49:51.227Z,2026-05-28T10:50:21.251Z,2026-05-28,1189,4,0,0,4,5,1,41,41,0,0,0
